transaction_id,user_id,timestamp,transaction_amount,merchant_category,merchant_id,payment_method,device_id,device_type,city,hour_of_day,day_of_week,is_weekend,transaction_gap_minutes,daily_transaction_count,average_amount_last_7_days,std_amount_last_7_days,merchant_visit_frequency,device_usage_frequency,location_visit_frequency,new_device,new_location,new_merchant,distance_from_last_transaction_km,label
TXN05-00707,5,2026-05-24 20:49:26,712.39,Restaurants,50004,Card,DEV-05-3,Web,Bangalore,20,6,1,5.27,49,2889.11,10080.55,32,99,96,0,0,0,735.23,0
TXN05-00708,5,2026-05-24 20:59:48,1936.45,Restaurants,50001,Card,DEV-05-2,iPhone,Pune,20,6,1,10.37,50,2883.41,10067.96,95,168,128,0,0,0,735.23,0
TXN05-00709,5,2026-05-24 21:05:07,2290.91,Fuel,50003,Card,DEV-05-2,iPhone,Delhi,21,6,1,5.32,51,2880.93,10054.92,75,169,225,0,0,0,1179.48,0
TXN05-00710,5,2026-05-24 21:48:37,1318.27,Fuel,50028,UPI,DEV-05-2,iPhone,Delhi,21,6,1,43.5,52,2889.0,10093.35,18,170,226,0,0,0,0.0,0
TXN05-00711,5,2026-05-24 22:07:43,1636.42,Taxi,50002,Card,DEV-05-1,Android,Delhi,22,6,1,19.1,53,2883.52,10093.64,47,280,227,0,0,0,0.0,0
TXN05-00712,5,2026-05-24 22:31:14,2956.82,Taxi,50029,UPI,DEV-05-3,Web,Mumbai,22,6,1,23.52,54,2880.24,10080.59,15,100,187,0,0,0,1153.24,0
TXN05-00713,5,2026-05-24 22:36:20,1420.74,Restaurants,50011,UPI,DEV-05-1,Android,Mumbai,22,6,1,5.1,55,2880.44,10067.39,17,281,188,0,0,0,0.0,0
TXN05-00714,5,2026-05-24 22:43:25,1323.62,Hotels,50005,Card,DEV-05-1,Android,Bangalore,22,6,1,7.08,56,2880.34,10067.4,55,282,97,0,0,0,845.32,0
TXN05-00715,5,2026-05-24 22:53:16,899.97,Taxi,50002,UPI,DEV-05-2,iPhone,Delhi,22,6,1,9.85,57,2876.27,10054.56,48,171,228,0,0,0,1750.11,0
TXN05-00716,5,2026-05-24 23:35:42,349.73,Hotels,50024,UPI,DEV-05-2,iPhone,Bangalore,23,6,1,42.43,58,2889.21,10120.04,14,172,98,0,0,0,1750.11,0
TXN05-00717,5,2026-05-24 23:43:14,1636.27,Fuel,50003,UPI,DEV-05-2,iPhone,Pune,23,6,1,7.53,59,2888.78,10120.14,76,173,129,0,0,0,735.23,0
TXN05-00718,5,2026-05-24 23:53:10,3982.6,Taxi,50050,Card,DEV-05-4,iPhone,Mumbai,23,6,1,9.93,60,2885.48,10106.99,3,70,189,0,0,0,120.15,0
TXN05-00719,5,2026-05-24 23:57:22,890.93,Fuel,50003,UPI,DEV-05-5,Android,Mumbai,23,6,1,4.2,61,2888.37,10093.84,77,34,190,0,0,0,0.0,0
TXN05-00720,5,2026-05-24 23:57:28,3282.52,Fuel,50040,UPI,DEV-05-1,Android,Pune,23,6,1,0.1,62,2883.12,10081.1,5,283,130,0,0,0,120.15,0
TXN05-00721,5,2026-05-25 06:13:33,1470.56,Fuel,50040,Card,DEV-05-3,Web,Jaipur,6,0,0,376.08,1,2874.1,10105.95,6,101,65,0,0,0,953.87,0
TXN05-00722,5,2026-05-25 06:16:54,2587.57,Taxi,50050,Card,DEV-05-3,Web,Delhi,6,0,0,3.35,2,2870.4,10092.9,4,102,229,0,0,0,237.53,0
TXN05-00723,5,2026-05-25 06:22:51,1392.33,Fuel,50003,UPI,DEV-05-2,iPhone,Jaipur,6,0,0,5.95,3,2869.66,10079.66,78,174,66,0,0,0,237.53,0
TXN05-00724,5,2026-05-25 06:28:54,3111.64,Hotels,50010,UPI,DEV-05-1,Android,Delhi,6,0,0,6.05,4,2866.19,10079.94,28,284,230,0,0,0,237.53,0
TXN05-00725,5,2026-05-25 06:57:30,707.04,Fuel,50028,UPI,DEV-05-6,Web,Jaipur,6,0,0,28.6,5,2866.84,10066.74,19,29,67,0,0,0,237.53,0
TXN05-00726,5,2026-05-25 06:58:22,1842.21,Taxi,50002,Card,DEV-05-4,iPhone,Bangalore,6,0,0,0.87,6,2861.2,10054.2,49,71,99,0,0,0,1561.54,0
TXN05-00727,5,2026-05-25 08:07:50,1506.26,Restaurants,50009,UPI,DEV-05-5,Android,Delhi,8,0,0,69.47,7,2868.61,10066.51,14,35,231,0,0,0,1750.11,0
TXN05-00728,5,2026-05-25 08:24:57,733.33,Restaurants,50004,Card,DEV-05-1,Android,Jaipur,8,0,0,17.12,8,2876.18,10078.74,33,285,68,0,0,0,237.53,0
TXN05-00729,5,2026-05-25 09:39:08,808.66,Fuel,50003,UPI,DEV-05-4,iPhone,Pune,9,0,0,74.18,9,2888.71,10131.16,79,72,131,0,0,0,953.87,0
TXN05-00730,5,2026-05-25 09:58:41,3070.01,Restaurants,50004,UPI,DEV-05-1,Android,Pune,9,0,0,19.55,10,2883.21,10118.32,34,286,132,0,0,0,0.0,0
TXN05-00731,5,2026-05-25 11:01:04,756.77,Restaurants,50011,UPI,DEV-05-3,Web,Pune,11,0,0,62.38,11,2894.33,10130.67,18,103,133,0,0,0,0.0,0
TXN05-00732,5,2026-05-25 11:13:51,382.93,Fuel,50003,UPI,DEV-05-2,iPhone,Pune,11,0,0,12.78,12,2885.83,10144.56,80,175,134,0,0,0,0.0,0
TXN05-00733,5,2026-05-25 11:17:17,4000.0,Taxi,50030,UPI,DEV-05-1,Android,Delhi,11,0,0,3.43,13,2879.19,10131.92,10,287,232,0,0,0,1179.48,0
TXN05-00734,5,2026-05-25 12:18:59,654.46,Fuel,50047,Card,DEV-05-4,iPhone,Delhi,12,0,0,61.7,14,2888.44,10158.68,3,73,233,0,0,0,0.0,0
TXN05-00735,5,2026-05-25 12:23:04,412.53,Hotels,50027,Card,DEV-05-9,Web,Jaipur,12,0,0,4.08,15,2882.5,10145.81,5,5,69,0,0,0,237.53,0
TXN05-00736,5,2026-05-25 13:27:26,1205.51,Fuel,50003,Card,DEV-05-5,Android,Delhi,13,0,0,64.37,16,2889.56,10213.94,81,36,234,0,0,0,237.53,0
TXN05-00737,5,2026-05-25 14:05:33,4000.0,Restaurants,50008,UPI,DEV-05-1,Android,Jaipur,14,0,0,38.12,17,2900.31,10268.74,26,288,70,0,0,0,237.53,0
TXN05-00738,5,2026-05-25 14:08:00,1480.44,Restaurants,50004,Card,DEV-05-6,Web,Jaipur,14,0,0,2.45,18,2903.29,10254.94,35,30,71,0,0,0,0.0,0
TXN05-00739,5,2026-05-25 15:27:09,3560.37,Restaurants,50001,UPI,DEV-05-7,Android,Jaipur,15,0,0,79.15,19,2912.6,10295.98,96,15,72,0,0,0,0.0,0
TXN05-00740,5,2026-05-25 15:40:19,2536.22,Fuel,50028,Card,DEV-05-4,iPhone,Mumbai,15,0,0,13.17,20,2914.37,10281.96,20,74,191,0,0,0,920.74,0
TXN05-00741,5,2026-05-25 15:45:55,851.43,Restaurants,50001,Card,DEV-05-6,Web,Delhi,15,0,0,5.6,21,2913.34,10267.96,97,31,235,0,0,0,1153.24,0
TXN05-00742,5,2026-05-25 15:47:20,1544.67,Restaurants,50023,UPI,DEV-05-2,iPhone,Pune,15,0,0,1.42,22,2907.73,10254.56,7,176,135,0,0,0,1179.48,0
TXN05-00743,5,2026-05-25 17:06:49,695.3,Restaurants,50004,Card,DEV-05-7,Android,Mumbai,17,0,0,79.48,23,2904.04,10240.9,36,16,192,0,0,0,120.15,0
TXN05-00744,5,2026-05-25 17:49:58,663.26,Fuel,50053,UPI,DEV-05-1,Android,Mumbai,17,0,0,43.15,24,2900.48,10254.77,2,289,193,0,0,0,0.0,0
TXN05-00745,5,2026-05-25 18:53:47,992.87,Fuel,50006,Card,DEV-05-10,Android,Delhi,18,0,0,63.82,25,2904.09,10268.51,35,6,236,0,0,0,1153.24,0
TXN05-00746,5,2026-05-25 19:09:54,1477.79,Taxi,50002,Card,DEV-05-6,Web,Mumbai,19,0,0,16.12,26,2905.76,10268.15,50,32,194,0,0,0,1153.24,0
TXN05-00747,5,2026-05-25 20:00:58,1550.87,Hotels,50017,Card,DEV-05-3,Web,Delhi,20,0,0,51.07,27,2904.01,10268.34,8,104,237,0,0,0,1153.24,0
TXN05-00748,5,2026-05-25 20:24:24,1277.43,Hotels,50014,UPI,DEV-05-3,Web,Mumbai,20,0,0,23.43,28,2900.34,10254.62,23,105,195,0,0,0,1153.24,0
TXN05-00749,5,2026-05-25 20:52:06,1059.83,Restaurants,50021,Card,DEV-05-4,iPhone,Delhi,20,0,0,27.7,29,2907.02,10282.09,7,75,238,0,0,0,1153.24,0
TXN05-00750,5,2026-05-25 21:23:30,1940.53,Restaurants,50020,Card,DEV-05-2,iPhone,Pune,21,0,0,31.4,30,2905.26,10296.51,6,177,136,0,0,0,1179.48,0
TXN05-00751,5,2026-05-25 21:23:56,1825.33,Restaurants,50008,UPI,DEV-05-2,iPhone,Delhi,21,0,0,0.43,31,2902.63,10282.56,27,178,239,0,0,0,1179.48,0
TXN05-00752,5,2026-05-25 21:36:18,586.89,Restaurants,50022,Card,DEV-05-1,Android,Delhi,21,0,0,12.37,32,2899.69,10268.69,9,290,240,0,0,0,0.0,0
TXN05-00753,5,2026-05-25 21:40:35,100000.0,Bank Transfer,50001,Card,DEV-05-1,Android,Delhi,21,0,0,4.28,33,2893.41,10255.44,98,291,241,0,0,0,0.0,1
TXN05-00754,5,2026-05-25 22:05:34,385.2,Fuel,50003,Card,DEV-05-4,iPhone,Delhi,22,0,0,24.98,34,3169.15,11479.4,82,76,242,0,0,0,0.0,0
TXN05-00755,5,2026-05-25 22:43:02,2158.3,Fuel,50040,UPI,DEV-05-1,Android,Jaipur,22,0,0,37.47,35,3166.84,11479.88,7,292,73,0,0,0,237.53,0
TXN05-00756,5,2026-05-25 22:43:06,1215.21,Taxi,50002,UPI,DEV-05-7,Android,Pune,22,0,0,0.07,36,3164.08,11464.31,51,17,137,0,0,0,953.87,0
TXN05-00757,5,2026-05-25 22:45:31,4000.0,Taxi,50002,UPI,DEV-05-1,Android,Mumbai,22,0,0,2.42,37,3158.77,11449.13,52,293,196,0,0,0,120.15,0
TXN05-00758,5,2026-05-25 23:17:46,3372.68,Taxi,50002,UPI,DEV-05-7,Android,Mumbai,23,0,0,32.25,38,3183.82,11510.18,53,18,197,0,0,0,0.0,0
TXN05-00759,5,2026-05-25 23:36:06,1988.41,Fuel,50006,Card,DEV-05-1,Android,Delhi,23,0,0,18.33,39,3190.19,11509.64,36,294,243,0,0,0,1153.24,0
TXN05-00760,5,2026-05-25 23:52:52,3601.3,Fuel,50006,Card,DEV-05-4,iPhone,Bangalore,23,0,0,16.77,40,3188.56,11509.77,37,77,100,0,0,0,1750.11,0
TXN05-00761,5,2026-05-25 23:59:45,901.51,Fuel,50006,Card,DEV-05-2,iPhone,Bangalore,23,0,0,6.88,41,3189.69,11493.97,38,179,101,0,0,0,0.0,0
TXN05-00762,5,2026-05-26 06:01:22,4000.0,Fuel,50053,Card,DEV-05-2,iPhone,Mumbai,6,1,0,361.62,1,3183.43,11478.84,3,180,198,0,0,0,845.32,0
TXN05-00763,5,2026-05-26 06:04:28,984.99,Fuel,50003,UPI,DEV-05-5,Android,Delhi,6,1,0,3.1,2,3185.66,11463.22,83,37,244,0,0,0,1153.24,0
TXN05-00764,5,2026-05-26 06:14:22,2153.2,Hotels,50015,Card,DEV-05-6,Web,Delhi,6,1,0,9.9,3,3179.66,11448.17,11,33,245,0,0,0,0.0,0
TXN05-00765,5,2026-05-26 06:38:10,718.66,Fuel,50013,UPI,DEV-05-5,Android,Pune,6,1,0,23.8,4,2913.05,10268.87,29,38,138,0,0,0,1179.48,0
TXN05-00766,5,2026-05-26 07:19:19,3415.13,Taxi,50002,Card,DEV-05-2,iPhone,Delhi,7,1,0,41.15,5,2916.96,10310.41,54,181,246,0,0,0,1179.48,0
TXN05-00767,5,2026-05-26 07:29:02,2300.3,Restaurants,50016,UPI,DEV-05-3,Web,Bangalore,7,1,0,9.72,6,2918.32,10296.31,10,106,102,0,0,0,1750.11,0
TXN05-00768,5,2026-05-26 07:42:42,3083.63,Restaurants,50046,UPI,DEV-05-8,iPhone,Mumbai,7,1,0,13.67,7,2916.64,10282.29,3,8,199,0,0,0,845.32,0
TXN05-00769,5,2026-05-26 08:20:17,1512.28,Fuel,50003,UPI,DEV-05-3,Web,Bangalore,8,1,0,37.58,8,2931.68,10309.22,84,107,103,0,0,0,845.32,0
TXN05-00770,5,2026-05-26 09:15:24,920.19,Taxi,50002,Card,DEV-05-3,Web,Pune,9,1,0,55.12,9,2938.5,10322.66,55,108,139,0,0,0,735.23,0
TXN05-00771,5,2026-05-26 09:21:53,1547.61,Restaurants,50001,Card,DEV-05-4,iPhone,Jaipur,9,1,0,6.48,10,2932.95,10309.01,99,78,74,0,0,0,953.87,0
TXN05-00772,5,2026-05-26 09:23:47,1281.99,Fuel,50055,Card,DEV-05-2,iPhone,Pune,9,1,0,1.9,11,2929.16,10295.14,1,182,140,0,0,1,953.87,0
TXN05-00773,5,2026-05-26 09:32:02,1687.22,Fuel,50013,UPI,DEV-05-1,Android,Mumbai,9,1,0,8.25,12,2924.66,10281.42,30,295,200,0,0,0,120.15,0
TXN05-00774,5,2026-05-26 09:56:22,3344.27,Fuel,50003,Card,DEV-05-1,Android,Bangalore,9,1,0,24.33,13,2926.72,10281.1,85,296,104,0,0,0,845.32,0
TXN05-00775,5,2026-05-26 10:04:45,1199.89,Fuel,50013,UPI,DEV-05-2,iPhone,Delhi,10,1,0,8.38,14,2927.86,10267.1,31,183,247,0,0,0,1750.11,0
TXN05-00776,5,2026-05-26 10:35:58,1280.1,Fuel,50013,UPI,DEV-05-1,Android,Delhi,10,1,0,31.22,15,2923.16,10253.54,32,297,248,0,0,0,0.0,0
TXN05-00777,5,2026-05-26 10:55:32,2274.65,Hotels,50036,UPI,DEV-05-5,Android,Mumbai,10,1,0,19.57,16,2918.71,10239.99,6,39,201,0,0,0,1153.24,0
TXN05-00778,5,2026-05-26 11:44:10,2895.3,Restaurants,50026,Card,DEV-05-2,iPhone,Jaipur,11,1,0,48.63,17,2946.52,10321.89,9,184,75,0,0,0,920.74,0
TXN05-00779,5,2026-05-26 11:59:07,1548.61,Fuel,50003,UPI,DEV-05-5,Android,Bangalore,11,1,0,14.95,18,2946.38,10307.71,86,40,105,0,0,0,1561.54,0
TXN05-00780,5,2026-05-26 11:59:26,1407.68,Restaurants,50008,UPI,DEV-05-1,Android,Mumbai,11,1,0,0.32,19,2942.55,10293.84,28,298,202,0,0,0,845.32,0
TXN05-00781,5,2026-05-26 12:05:16,2676.96,Restaurants,50011,UPI,DEV-05-6,Web,Mumbai,12,1,0,5.83,20,2935.45,10294.0,19,34,203,0,0,0,0.0,0
TXN05-00782,5,2026-05-26 12:23:49,2963.64,Hotels,50010,UPI,DEV-05-2,iPhone,Bangalore,12,1,0,18.55,21,2933.55,10293.98,29,185,106,0,0,0,845.32,0
TXN05-00783,5,2026-05-26 12:24:59,384.49,Restaurants,50008,Card,DEV-05-3,Web,Jaipur,12,1,0,1.17,22,2933.64,10279.91,29,109,76,0,0,0,1561.54,0
TXN05-00784,5,2026-05-26 12:47:02,684.3,Taxi,50029,Card,DEV-05-4,iPhone,Delhi,12,1,0,22.05,23,2930.32,10280.54,16,79,249,0,0,0,237.53,0
TXN05-00785,5,2026-05-26 12:56:53,1432.22,Restaurants,50016,UPI,DEV-05-2,iPhone,Delhi,12,1,0,9.85,24,2924.2,10267.19,11,186,250,0,0,0,0.0,0
TXN05-00786,5,2026-05-26 13:13:09,1198.36,Hotels,50005,Card,DEV-05-2,iPhone,Pune,13,1,0,16.27,25,2922.54,10267.38,56,187,141,0,0,0,1179.48,0
TXN05-00787,5,2026-05-26 13:43:02,768.81,Fuel,50053,Card,DEV-05-8,iPhone,Bangalore,13,1,0,29.88,26,2921.54,10267.53,4,9,107,0,0,0,735.23,0
TXN05-00788,5,2026-05-26 13:57:43,3023.54,Restaurants,50001,UPI,DEV-05-1,Android,Pune,13,1,0,14.68,27,2916.3,10296.09,100,299,142,0,0,0,735.23,0
TXN05-00789,5,2026-05-26 14:04:34,3015.33,Fuel,50003,UPI,DEV-05-13,iPhone,Delhi,14,1,0,6.85,28,2916.59,10282.02,87,1,251,1,0,0,1179.48,0
TXN05-00790,5,2026-05-26 14:10:30,354.25,Hotels,50010,UPI,DEV-05-1,Android,Mumbai,14,1,0,5.93,29,2916.86,10268.0,30,300,204,0,0,0,1153.24,0
TXN05-00791,5,2026-05-26 15:03:22,2407.03,Fuel,50003,UPI,DEV-05-1,Android,Mumbai,15,1,0,52.87,30,2911.55,10282.71,88,301,205,0,0,0,0.0,0
TXN05-00792,5,2026-05-26 15:29:01,557.12,Fuel,50055,Card,DEV-05-3,Web,Delhi,15,1,0,25.65,31,2916.18,10282.1,2,110,252,0,0,0,1153.24,0
TXN05-00793,5,2026-05-26 16:06:20,922.77,Restaurants,50042,Card,DEV-05-4,iPhone,Delhi,16,1,0,37.32,32,2913.07,10296.05,2,80,253,0,0,0,0.0,0
TXN05-00794,5,2026-05-26 17:34:25,4000.0,Restaurants,50004,Card,DEV-05-5,Android,Mumbai,17,1,0,88.08,33,2934.12,10350.76,37,41,206,0,0,0,1153.24,0
TXN05-00795,5,2026-05-26 17:38:38,1260.28,Hotels,50005,Card,DEV-05-1,Android,Delhi,17,1,0,4.22,34,2937.06,10336.6,57,302,254,0,0,0,1153.24,0
TXN05-00796,5,2026-05-26 17:53:01,1604.7,Fuel,50003,UPI,DEV-05-2,iPhone,Mumbai,17,1,0,14.38,35,2932.45,10322.73,89,188,207,0,0,0,1153.24,0
TXN05-00797,5,2026-05-26 18:21:19,1805.6,Hotels,50024,Card,DEV-05-1,Android,Mumbai,18,1,0,28.3,36,2931.22,10351.46,15,303,208,0,0,0,0.0,0
TXN05-00798,5,2026-05-26 19:00:33,1073.8,Restaurants,50001,Card,DEV-05-10,Android,Bangalore,19,1,0,39.23,37,2926.08,10351.56,101,7,108,0,0,0,845.32,0
TXN05-00799,5,2026-05-26 19:58:35,332.98,Fuel,50003,Card,DEV-05-3,Web,Jaipur,19,1,0,58.03,38,2940.13,10407.53,90,111,77,0,0,0,1561.54,0
TXN05-00800,5,2026-05-26 20:05:55,1807.57,Hotels,50005,Card,DEV-05-14,iPhone,Delhi,20,1,0,7.33,39,2932.85,10393.89,58,1,255,1,0,0,237.53,0
TXN05-00801,5,2026-05-26 20:08:00,2015.17,Taxi,50002,Card,DEV-05-2,iPhone,Pune,20,1,0,2.08,40,2929.72,10379.58,56,189,143,0,0,0,1179.48,0
TXN05-00802,5,2026-05-26 20:10:28,872.48,Restaurants,50023,Card,DEV-05-2,iPhone,Bangalore,20,1,0,2.47,41,2927.18,10365.26,8,190,109,0,0,0,735.23,0
TXN05-00803,5,2026-05-26 20:27:21,740.77,Fuel,50047,UPI,DEV-05-1,Android,Pune,20,1,0,16.88,42,2927.03,10365.29,4,304,144,0,0,0,735.23,0
TXN05-00804,5,2026-05-26 20:31:24,584.07,Restaurants,50038,Card,DEV-05-7,Android,Mumbai,20,1,0,4.05,43,2920.98,10351.56,3,19,209,0,0,0,120.15,0
TXN05-00805,5,2026-05-26 20:48:59,1773.96,Hotels,50010,UPI,DEV-05-2,iPhone,Delhi,20,1,0,17.58,44,2917.68,10352.12,31,191,256,0,0,0,1153.24,0
TXN05-00806,5,2026-05-26 20:50:58,3037.23,Fuel,50053,UPI,DEV-05-3,Web,Delhi,20,1,0,1.98,45,2914.52,10337.98,5,112,257,0,0,0,0.0,0
TXN05-00807,5,2026-05-26 20:51:38,852.16,Taxi,50002,UPI,DEV-05-3,Web,Delhi,20,1,0,0.67,46,2914.86,10323.74,57,113,258,0,0,0,0.0,0
TXN05-00808,5,2026-05-26 20:59:25,615.23,Restaurants,50004,Card,DEV-05-6,Web,Pune,20,1,0,7.78,47,2909.19,10310.11,38,35,145,0,0,0,1179.48,0
TXN05-00809,5,2026-05-26 21:39:53,3460.58,Restaurants,50001,UPI,DEV-05-3,Web,Pune,21,1,0,40.47,48,2909.65,10324.59,102,114,146,0,0,0,0.0,0
TXN05-00810,5,2026-05-26 22:04:14,100000.0,Bank Transfer,50001,Card,DEV-05-1,Android,Delhi,22,1,0,24.35,49,2914.8,10338.68,103,305,259,0,0,0,1179.48,1
TXN05-00811,5,2026-05-26 22:16:04,905.78,Restaurants,50032,UPI,DEV-05-6,Web,Mumbai,22,1,0,11.83,50,3182.25,11510.34,3,36,210,0,0,0,1153.24,0
TXN05-00812,5,2026-05-26 22:18:14,100000.0,Bank Transfer,50001,Card,DEV-05-1,Android,Delhi,22,1,0,2.17,51,3175.99,11495.14,104,306,260,0,0,0,1153.24,1
TXN05-00813,5,2026-05-26 22:18:28,3321.03,Fuel,50003,UPI,DEV-05-2,iPhone,Jaipur,22,1,0,0.23,52,3441.27,12545.53,91,192,78,0,0,0,237.53,0
TXN05-00814,5,2026-05-26 23:01:39,2249.66,Taxi,50050,UPI,DEV-05-1,Android,Mumbai,23,1,0,43.18,53,3186.94,11510.01,5,307,211,0,0,0,920.74,0
TXN05-00815,5,2026-05-26 23:28:18,1076.66,Hotels,50018,Card,DEV-05-2,iPhone,Jaipur,23,1,0,26.65,54,3198.17,11524.49,11,193,79,0,0,0,920.74,0
TXN05-00816,5,2026-05-26 23:32:23,1268.72,Hotels,50005,UPI,DEV-05-1,Android,Mumbai,23,1,0,4.08,55,3192.33,11509.14,59,308,212,0,0,0,920.74,0
TXN05-00817,5,2026-05-26 23:49:06,1332.85,Taxi,50007,Card,DEV-05-3,Web,Pune,23,1,0,16.72,56,3189.62,11509.48,21,115,147,0,0,0,120.15,0
TXN05-00818,5,2026-05-27 01:05:27,5679.24,Shopping,50001,UPI,DEV-05-1,Android,Delhi,1,2,0,76.35,1,3182.27,11509.81,105,309,261,0,0,0,1179.48,1
TXN05-00819,5,2026-05-27 02:40:27,3111.2,Shopping,50001,UPI,DEV-05-1,Android,Delhi,2,2,0,95.0,2,3189.13,11494.73,106,310,262,0,0,0,0.0,1
TXN05-00820,5,2026-05-27 03:10:47,3081.54,Fuel,50001,UPI,DEV-05-1,Android,Unknown Country,3,2,0,30.33,3,3188.92,11478.98,107,311,4,0,0,0,8752.13,1
TXN05-00821,5,2026-05-27 06:08:20,1634.76,Taxi,50029,Card,DEV-05-4,iPhone,Jaipur,6,2,0,177.55,4,3188.62,11463.29,17,81,80,0,0,0,8601.34,0
TXN05-00822,5,2026-05-27 06:28:25,1401.65,Taxi,50050,Card,DEV-05-6,Web,Jaipur,6,2,0,20.08,5,3192.15,11462.61,6,37,81,0,0,0,0.0,0
TXN05-00823,5,2026-05-27 07:02:57,1959.4,Fuel,50003,Card,DEV-05-1,Android,Delhi,7,2,0,34.53,6,3201.18,11493.28,92,312,263,0,0,0,237.53,0
TXN05-00824,5,2026-05-27 07:11:21,3528.03,Restaurants,50008,UPI,DEV-05-5,Android,Mumbai,7,2,0,8.4,7,3197.78,11477.71,30,42,213,0,0,0,1153.24,0
TXN05-00825,5,2026-05-27 07:52:02,2132.54,Fuel,50006,UPI,DEV-05-13,iPhone,Pune,7,2,0,40.68,8,3209.76,11508.12,39,2,148,0,0,0,120.15,0
TXN05-00826,5,2026-05-27 07:53:05,1564.0,Restaurants,50009,UPI,DEV-05-4,iPhone,Pune,7,2,0,1.05,9,3206.8,11492.44,15,82,149,0,0,0,0.0,0
TXN05-00827,5,2026-05-27 08:36:16,2407.32,Restaurants,50020,Card,DEV-05-1,Android,Mumbai,8,2,0,43.18,10,3203.09,11508.36,7,313,214,0,0,0,120.15,0
TXN05-00828,5,2026-05-27 08:48:01,2575.02,Restaurants,50023,UPI,DEV-05-1,Android,Jaipur,8,2,0,11.75,11,3200.9,11492.62,9,314,82,0,0,0,920.74,0
TXN05-00829,5,2026-05-27 09:09:27,957.57,Restaurants,50009,Card,DEV-05-3,Web,Jaipur,9,2,0,21.43,12,3208.64,11523.54,16,116,83,0,0,0,0.0,0
TXN05-00830,5,2026-05-27 09:09:54,2312.01,Taxi,50049,UPI,DEV-05-1,Android,Delhi,9,2,0,0.45,13,3202.43,11508.26,5,315,264,0,0,0,237.53,0
TXN05-00831,5,2026-05-27 09:13:01,2658.61,Restaurants,50001,Card,DEV-05-7,Android,Mumbai,9,2,0,3.12,14,3201.11,11508.34,108,20,215,0,0,0,1153.24,0
TXN05-00832,5,2026-05-27 09:20:01,1461.53,Taxi,50037,UPI,DEV-05-2,iPhone,Delhi,9,2,0,7.0,15,3199.62,11492.56,7,194,265,0,0,0,1153.24,0
TXN05-00833,5,2026-05-27 09:44:30,3338.4,Hotels,50056,UPI,DEV-05-2,iPhone,Jaipur,9,2,0,24.48,16,3200.16,11492.47,1,195,84,0,0,1,237.53,0
TXN05-00834,5,2026-05-27 09:51:47,1538.2,Hotels,50005,Card,DEV-05-1,Android,Delhi,9,2,0,7.28,17,3207.57,11507.62,60,316,266,0,0,0,237.53,0
TXN05-00835,5,2026-05-27 10:02:34,7264.05,Fuel,50001,UPI,DEV-05-1,Android,Unknown Country,10,2,0,10.78,18,3202.99,11492.13,109,317,5,0,0,0,8752.13,1
TXN05-00836,5,2026-05-27 10:08:02,3085.59,Restaurants,50004,Card,DEV-05-4,iPhone,Bangalore,10,2,0,5.47,19,3214.11,11478.34,39,83,110,0,0,0,8663.87,0
TXN05-00837,5,2026-05-27 10:34:41,759.94,Hotels,50015,UPI,DEV-05-6,Web,Delhi,10,2,0,26.65,20,3213.76,11462.65,12,38,267,0,0,0,1750.11,0
TXN05-00838,5,2026-05-27 10:46:33,1379.59,Taxi,50007,UPI,DEV-05-2,iPhone,Delhi,10,2,0,11.87,21,3207.07,11447.74,22,196,268,0,0,0,0.0,0
TXN05-00839,5,2026-05-27 11:12:18,3128.14,Hotels,50005,Card,DEV-05-2,iPhone,Bangalore,11,2,0,25.75,22,3202.11,11432.57,61,197,111,0,0,0,1750.11,0
TXN05-00840,5,2026-05-27 11:25:16,4000.0,Restaurants,50016,Card,DEV-05-4,iPhone,Bangalore,11,2,0,12.97,23,3201.91,11417.07,12,84,112,0,0,0,0.0,0
TXN05-00841,5,2026-05-27 11:44:02,2880.18,Fuel,50003,Card,DEV-05-9,Web,Mumbai,11,2,0,18.77,24,3204.07,11401.71,93,6,216,0,0,0,845.32,0
TXN05-00842,5,2026-05-27 11:48:31,4000.0,Hotels,50015,UPI,DEV-05-1,Android,Bangalore,11,2,0,4.48,25,3203.19,11386.34,13,318,113,0,0,0,845.32,0
TXN05-00843,5,2026-05-27 12:07:14,2739.79,Restaurants,50001,Card,DEV-05-2,iPhone,Mumbai,12,2,0,18.72,26,3213.25,11401.25,110,198,217,0,0,0,845.32,0
TXN05-00844,5,2026-05-27 12:25:13,2394.41,Fuel,50055,UPI,DEV-05-3,Web,Bangalore,12,2,0,17.98,27,3211.97,11385.9,3,117,114,0,0,0,845.32,0
TXN05-00845,5,2026-05-27 12:31:45,724.02,Restaurants,50008,Card,DEV-05-1,Android,Mumbai,12,2,0,6.53,28,3209.77,11370.66,31,319,218,0,0,0,845.32,0
TXN05-00846,5,2026-05-27 12:44:13,1059.94,Hotels,50005,UPI,DEV-05-3,Web,Mumbai,12,2,0,12.47,29,3203.11,11356.14,62,118,219,0,0,0,0.0,0
TXN05-00847,5,2026-05-27 13:04:29,2152.58,Restaurants,50004,Card,DEV-05-2,iPhone,Mumbai,13,2,0,20.27,30,3197.38,11341.48,40,199,220,0,0,0,0.0,0
TXN05-00848,5,2026-05-27 14:12:50,1689.18,Restaurants,50008,Card,DEV-05-6,Web,Delhi,14,2,0,68.35,31,3199.99,11371.74,32,39,269,0,0,0,1153.24,0
